cui	hgnc_id	symbol	entrez_id
C3890139	HGNC:51340	CCDC144NL-AS1	440416
C3890140	HGNC:50865	CASC23	103581031
C3890141	HGNC:50478	CARSP2	106481707
C3890142	HGNC:50477	CARSP1	100420042
C3890143	HGNC:1290	C21orf62-AS1	54067
C3890144	HGNC:51248	C18orf65	400658
C3890145	HGNC:51422	C15orf59-AS1	101929221
C3890146	HGNC:49784	C11orf98P1	106480289
C3890147	HGNC:51238	C11orf98	102288414
C3890148	HGNC:51236	C10orf142	100130539
C3890150	HGNC:51258	C8orf89	100130301
C3890151	HGNC:51357	C8orf59P2	106480687
C3890234	HGNC:35075	TRV-CAC13-1	100189500
C3890235	HGNC:34632	TRV-CAC12-1	100189073
C3890236	HGNC:35052	TRV-CAC11-2	100189479
C3890237	HGNC:38578	TRV-CAC11-1	103456510
C3890238	HGNC:38576	TRV-CAC10-1	100873876
C3890239	HGNC:34759	TRV-CAC9-1	100189196
C3890240	HGNC:34704	TRV-CAC8-1	100189142
C3890241	HGNC:34662	TRV-CAC7-1	100189101
C3890242	HGNC:34936	TRV-CAC6-1	100189368
C3890243	HGNC:34791	TRV-CAC5-1	100189228
C3890244	HGNC:34893	TRV-CAC4-1	100189326
C3890245	HGNC:34931	TRV-CAC2-1	100189363
C3890246	HGNC:33245	TRV-CAC1-5	100049614
C3890247	HGNC:34541	TRV-CAC1-4	100189541
C3890248	HGNC:34941	TRV-CAC1-1	100189373
C3890249	HGNC:34973	TRV-AAC7-1	100189404
C3890250	HGNC:34740	TRV-AAC6-1	100189178
C3890251	HGNC:34542	TRV-AAC1-2	100188990
C3890252	HGNC:34543	TRV-AAC2-1	100188992
C3890253	HGNC:50822	TRUND-NNN10-1	103482532
C3890254	HGNC:50821	TRUND-NNN9-1	103482526
C3890255	HGNC:50820	TRUND-NNN8-1	103482528
C3890256	HGNC:50819	TRUND-NNN7-1	103482531
C3890257	HGNC:50818	TRUND-NNN6-1	103482525
C3890258	HGNC:50817	TRUND-NNN5-1	103482524
C3890259	HGNC:50816	TRUND-NNN4-1	103482530
C3890260	HGNC:50815	TRUND-NNN3-1	103482527
C3890261	HGNC:50814	TRUND-NNN2-1	103482523
C3890262	HGNC:50813	TRUND-NNN1-1	103482529
C3890263	HGNC:34525	TRU-TCA3-1	100188989
C3890264	HGNC:34826	TRT-TGT5-1	100189263
C3890265	HGNC:34988	TRT-TGT4-1	100189419
C3890266	HGNC:23340	RIPPLY3P1	100421053
C3890267	HGNC:51582	RHOXF1-AS1	101928969
C3890268	HGNC:51197	RFX3-AS1	101929302
C3890269	HGNC:50450	RFC5P1	100421549
C3890270	HGNC:50369	RBM17P4	100128974
C3890271	HGNC:50509	RBPMS2P1	100421512
C3890272	HGNC:50368	RBM17P3	100132949
C3890273	HGNC:50367	RBM17P2	642389
C3890274	HGNC:50366	RBM17P1	100133330
C3890275	HGNC:40499	RASGRF2-AS1	102524628
C3890276	HGNC:50743	RALY-AS1	101926888
C3890277	HGNC:50774	RAC1P9	100422658
C3890278	HGNC:51547	RAB28P5	100128416
C3890279	HGNC:51548	RAB28P4	100132871
C3890280	HGNC:50382	RAB28P3	100132772
C3890281	HGNC:50381	RAB28P2	100129331
C3890282	HGNC:50380	RAB28P1	100133203
C3890283	HGNC:45036	PYCARD-AS1	100652740
C3890284	HGNC:50634	PTPRJ-AS1	104326192
C3890285	HGNC:51284	PTOV1-AS2	101928378
C3890286	HGNC:44086	PTCSC2	101928337
C3890287	HGNC:26445	PSMA3-AS1	379025
C3890288	HGNC:50684	PRRX2-AS1	101929437
C3890289	HGNC:26172	PRR36	80164
C3890290	HGNC:50499	PRR34-AS1	150381
C3890291	HGNC:50620	PRR13P7	100289644
C3890293	HGNC:50617	PRR13P4	100288008
C3890294	HGNC:50616	PRR13P3	100129201
C3890295	HGNC:50615	PRR13P2	106480303
C3890296	HGNC:50614	PRR13P1	647195
C3890297	HGNC:38732	PRORY	100533178
C3890298	HGNC:51347	PRKCA-AS1	101928001
C3890299	HGNC:25146	PQLC2L	152078
C3890300	HGNC:51112	PPP4R1-AS1	101927323
C3890301	HGNC:50750	PPP3CB-AS1	101929145
C3890302	HGNC:51240	POTEB3	102724631
C3890303	HGNC:51252	C5orf67	101928448
C3890304	HGNC:50444	C8orf37-AS1	100616530
C3890305	HGNC:27840	C8orf34-AS1	286189
C3890306	HGNC:51256	C7orf77	154872
C3890307	HGNC:50418	C2orf27AP3	100420784
C3890308	HGNC:51562	BUD31P2	106480332
C3890309	HGNC:51561	BUD31P1	106480331
C3890310	HGNC:51560	BUD13P1	100420358
C3890311	HGNC:51559	BUB3P1	646614
C3890312	HGNC:51546	BTRCP1	100420631
C3890313	HGNC:51545	BTN1A1P1	100420941
C3890314	HGNC:51544	BTG4P1	106480330
C3890315	HGNC:51543	BTG3P1	100419246
C3890316	HGNC:51541	BTBD10P2	100420401
C3890317	HGNC:51540	BTBD10P1	100128678
C3890318	HGNC:51539	BSNDP4	106481726
C3890319	HGNC:51538	BSNDP3	106481725
C3890320	HGNC:51537	BSNDP2	100422517
C3890321	HGNC:51536	BSNDP1	106480329
C3890322	HGNC:51530	BRWD1P3	106480688
C3890323	HGNC:51529	BRWD1P2	100287505
C3890324	HGNC:51528	BRWD1P1	106481724
C3890325	HGNC:51527	BRIX1P1	100422268
C3890326	HGNC:51482	BRI3BPP1	100129976
C3890327	HGNC:51447	BRDTP1	643486
C3890328	HGNC:51446	BRD9P2	109729114
C3890329	HGNC:51445	BRD9P1	106481721
C3890330	HGNC:51444	BRCC3P1	100421311
C3890331	HGNC:51443	BOLA3P4	106480324
C3890332	HGNC:51442	BOLA3P3	644754
C3890333	HGNC:51441	BOLA3P2	100287463
C3890334	HGNC:51440	BOLA3P1	100288111
C3890335	HGNC:51439	BOLA2P3	106480323
C3890336	HGNC:51438	BOLA2P2	106480322
C3890337	HGNC:51437	BOLA2P1	100652796
C3890338	HGNC:51436	BOD1P2	100129355
C3890339	HGNC:51603	BMS1P22	106480334
C3890340	HGNC:51604	BMS1P21	100288974
C3890341	HGNC:50864	BMPR1B-AS1	100507012
C3890342	HGNC:40096	BMP7-AS1	102723590
C3890343	HGNC:51428	BMI1P1	100127902
C3890344	HGNC:51427	BLOC1S2P1	100131924
C3890345	HGNC:51290	BISPR	105221694
C3890346	HGNC:50490	BIRC6-AS2	103752586
C3890347	HGNC:51374	BICD1P1	391472
C3890348	HGNC:44318	BHMG1	388553
C3890437	HGNC:34912	TRT-TGT1-1	100189344
C3890438	HGNC:34821	TRT-CGT6-1	100189258
C3890439	HGNC:34866	TRT-CGT5-1	100189300
C3890440	HGNC:34808	TRT-CGT4-1	100189245
C3890441	HGNC:34928	TRT-CGT3-1	100189360
C3890442	HGNC:34646	TRT-CGT2-1	100189086
C3890443	HGNC:34594	TRT-CGT1-1	100189035
C3890444	HGNC:12352	TRT-AGT7-1	7238
C3890445	HGNC:34705	TRT-AGT6-1	100189143
C3890446	HGNC:35008	TRT-AGT5-1	100189438
C3890447	HGNC:35003	TRT-AGT3-1	100189433
C3890448	HGNC:34886	TRT-AGT2-1	100189319
C3890449	HGNC:34563	TRT-AGT1-3	100189006
C3890450	HGNC:34785	TRT-AGT1-2	100189222
C3890451	HGNC:34750	TRT-AGT1-1	100189187
C3890452	HGNC:35024	TRSUP-TTA3-1	100189453
C3890453	HGNC:34897	TRSUP-TTA2-1	100189330
C3890454	HGNC:34640	TRSUP-TTA1-1	100189080
C3890455	HGNC:35043	TRSUP-CTA3-1	100189470
C3890456	HGNC:35012	TRSUP-CTA2-1	100189442
C3890457	HGNC:34995	TRSUP-CTA1-1	100189426
C3890458	HGNC:34999	TRS-TGA3-1	100189430
C3890459	HGNC:34845	TRS-TGA1-1	100189279
C3890460	HGNC:34781	TRS-GCT6-1	100189218
C3890461	HGNC:34721	TRS-GCT5-1	100189159
C3890462	HGNC:34898	TRS-GCT4-3	100189331
C3890463	HGNC:34792	TRS-GCT4-2	100189229
C3890464	HGNC:34788	TRS-GCT4-1	100189225
C3890465	HGNC:34851	TRS-GCT3-1	100189285
C3890466	HGNC:34559	TRS-GCT2-1	100189002
C3890467	HGNC:34719	TRS-GCT1-1	100189157
C3890468	HGNC:34714	TRS-CGA4-1	100189152
C3890469	HGNC:34768	TRS-CGA3-1	100189205
C3890470	HGNC:34600	TRS-CGA2-1	100189041
C3890471	HGNC:34596	TRS-CGA1-1	100189037
C3890472	HGNC:35060	TRS-AGA7-1	100189487
C3890473	HGNC:34989	TRS-AGA6-1	100189420
C3890474	HGNC:35001	TRS-AGA5-1	100189432
C3890475	HGNC:34629	TRS-AGA4-1	100189070
C3890476	HGNC:33201	TRS-AGA3-1	790951
C3890477	HGNC:34747	TRS-AGA2-6	100189184
C3890478	HGNC:34811	TRS-AGA2-5	100189248
C3890479	HGNC:50691	POLR3GP2	100422391
C3890480	HGNC:23345	POLR3GP1	100422395
C3890481	HGNC:51348	PMPCAP1	133083
C3890482	HGNC:40450	PLCG1-AS1	101927117
C3890483	HGNC:51206	PLCE1-AS2	101927049
C3890484	HGNC:51143	PLBD1-AS1	101928290
C3890485	HGNC:51419	PLA2G4E-AS1	101928388
C3890486	HGNC:51585	PLA2G4C-AS1	106144526
C3890487	HGNC:50690	PKNOX2-AS1	103695364
C3890488	HGNC:50597	PKN2-AS1	101927891
C3890489	HGNC:41072	PIK3IP1-AS1	101929760
C3890490	HGNC:51334	PIK3CD-AS2	101929074
C3890491	HGNC:50696	PIGBOS1	101928527
C3890492	HGNC:51554	PHBP21	390730
C3890493	HGNC:51553	PHBP20	100130579
C3890494	HGNC:51552	PHBP19	494150
C3890495	HGNC:51551	PHBP18	390311
C3890496	HGNC:51549	PHBP16	100128102
C3890497	HGNC:51195	PGM5P4-AS1	103344932
C3890498	HGNC:51194	PGM5P3-AS1	101929127
C3890499	HGNC:19969	PEG13	359809
C3890500	HGNC:50867	PDE4DIPP1	728920
C3890501	HGNC:51448	PCSK6-AS1	105371027
C3890502	HGNC:50895	PCAT29	104472713
C3890503	HGNC:48958	PAXIP1-AS2	100132707
C3890504	HGNC:50861	PAQR9-AS1	101927832
C3890505	HGNC:51237	PANO1	101927423
C3890506	HGNC:50552	PACERR	103752588
C3890507	HGNC:40886	P3H2-AS1	101929152
C3890508	HGNC:50466	OTUD6B-AS1	100506365
C3890509	HGNC:19579	OR52A4P	390053
C3890510	HGNC:14833	OR51H1	401663
C3890511	HGNC:14758	OR10AC1	392133
C3890512	HGNC:14773	OR5H8	79289
C3890513	HGNC:50561	NXNP1	100130251
C3890514	HGNC:15165	OR4A8	81315
C3890515	HGNC:50511	OGFRP1	388906
C3890516	HGNC:51373	BHLHB9P1	100431177
C3890517	HGNC:49033	BGLT3	103344929
C3890518	HGNC:51363	BET1P1	100128542
C3890519	HGNC:51362	BEND7P1	100419793
C3890520	HGNC:51330	BECN1P2	100420149
C3890521	HGNC:51114	BEAN1-AS1	101927726
C3890522	HGNC:51329	BCLAF1P1	728366
C3890523	HGNC:51328	BCL9P1	100419324
C3890524	HGNC:51327	BCL2L12P1	100289095
C3890525	HGNC:51326	BCAR1P2	100533718
C3890526	HGNC:51325	BCAR1P1	100533717
C3890527	HGNC:50673	BARX1-AS1	101928040
C3890528	HGNC:51324	BCAP31P2	100194426
C3890529	HGNC:51323	BCAP31P1	100194425
C3890530	HGNC:50700	BBOX1-AS1	103695435
C3890531	HGNC:51319	B4GALNT2P1	106481717
C3890532	HGNC:51317	B3GNTL1P1	106481968
C3890533	HGNC:51316	B3GNT2P1	100422469
C3890534	HGNC:16424	B3GALT5-AS1	114041
C3890535	HGNC:51315	B3GALNT2P1	100130402
C3890536	HGNC:51302	B3GALNT1P1	100128857
C3890537	HGNC:51558	AZIN1-AS1	100506753
C3890538	HGNC:51118	ATP6V1B1-AS1	101927750
C3890539	HGNC:51370	ATP2A1-AS1	100289092
C3890540	HGNC:51175	ASTN2-AS1	100128505
C3890541	HGNC:51489	ART2BP	106481723
C3890542	HGNC:23395	ARRDC1-AS1	85026
C3890543	HGNC:51593	ARF4-AS1	106144532
C3890544	HGNC:35474	ARAFP3	285893
C3890545	HGNC:50824	ARAFP1	100421741
C3890546	HGNC:50752	AP1S2P1	106480305
C3890547	HGNC:48618	ANKRD34C-AS1	729911
C3890548	HGNC:51608	AMD1P3	728931
C3890549	HGNC:51342	ALOX12-AS1	100506713
C3890550	HGNC:23469	AKR1C8P	340811
C3890551	HGNC:50796	AKIRIN2P1	100216487
C3890552	HGNC:50797	AKIRIN1P2	106480306
C3890609	HGNC:34637	TRS-AGA2-2	100189077
C3890610	HGNC:34950	TRS-AGA2-1	100189382
C3890611	HGNC:34920	TRS-AGA1-1	100189352
C3890612	HGNC:35102	TRS-ACT1-1	100189526
C3890613	HGNC:34571	TRR-TCT5-1	100189012
C3890614	HGNC:34728	TRR-TCT4-1	100189166
C3890615	HGNC:34695	TRR-TCT1-1	100189133
C3890616	HGNC:34677	TRR-TCT3-2	100189115
C3890617	HGNC:34670	TRR-TCT3-1	100189109
C3890618	HGNC:34584	TRR-TCG6-1	100189025
C3890619	HGNC:34593	TRR-TCG5-1	100189034
C3890620	HGNC:34939	TRR-TCG3-1	100189371
C3890621	HGNC:34979	TRR-TCG2-1	100189410
C3890622	HGNC:34827	TRR-TCG1-1	100189264
C3890623	HGNC:35114	TRR-CCT9-1	100189537
C3890624	HGNC:35077	TRR-CCT8-1	100189502
C3890625	HGNC:35013	TRR-CCT7-1	100189443
C3890626	HGNC:35019	TRR-CCT6-2	100189449
C3890627	HGNC:35096	TRR-CCT6-1	100189521
C3890628	HGNC:34833	TRR-CCT5-1	100189270
C3890629	HGNC:34975	TRR-CCT4-1	100189406
C3890630	HGNC:34730	TRR-CCT3-1	100189168
C3890631	HGNC:34744	TRR-CCT2-1	100189181
C3890632	HGNC:34638	TRR-CCT1-1	100189078
C3890633	HGNC:12346	TRR-CCG2-1	7233
C3890634	HGNC:34735	TRR-CCG1-3	100189173
C3890635	HGNC:34644	TRR-CCG1-2	100189084
C3890636	HGNC:34933	TRR-CCG1-1	100189365
C3890637	HGNC:34997	TRR-ACG2-4	100189428
C3890638	HGNC:34660	TRR-ACG2-3	100189099
C3890639	HGNC:34664	TRR-ACG2-1	100189103
C3890641	HGNC:34964	TRR-ACG1-1	100189396
C3890642	HGNC:34569	TRQ-TTG10-1	100189010
C3890643	HGNC:35080	TRQ-TTG8-1	100189505
C3890644	HGNC:35014	TRQ-TTG7-1	100189444
C3890645	HGNC:34585	TRQ-TTG6-1	100189026
C3890646	HGNC:35046	TRQ-TTG5-1	100189473
C3890647	HGNC:34991	TRQ-TTG4-1	100189422
C3890648	HGNC:34633	TRQ-TTG3-3	100189074
C3890649	HGNC:34748	TRQ-TTG3-2	100189185
C3890650	HGNC:34888	TRQ-TTG3-1	100189321
C3890651	HGNC:51204	NUTM2B-AS1	101060691
C3890652	HGNC:50457	NUTF2P8	100287183
C3890653	HGNC:50458	NUTF2P7	100287868
C3890654	HGNC:50455	NUTF2P6	100131623
C3890655	HGNC:50454	NUTF2P5	106481706
C3890656	HGNC:50452	NUTF2P3	106480298
C3890657	HGNC:50502	NUP50-AS1	100506714
C3890658	HGNC:51222	NRSN2-AS1	100507459
C3890659	HGNC:51269	NRIR	104326052
C3890660	HGNC:48588	NRAV	100506668
C3890661	HGNC:51474	NPAP1P8	100420670
C3890662	HGNC:51473	NPAP1P7	107161163
C3890663	HGNC:50720	NOS2P4	266619
C3890664	HGNC:35088	NMTRV-TAC1-1	100189513
C3890665	HGNC:35087	NMTRS-TGA3-1	100189512
C3890666	HGNC:35100	NMTRS-TGA2-1	100189525
C3890667	HGNC:34614	NMTRS-TGA1-1	100189055
C3890668	HGNC:34617	NMTRQ-TTG14-1	100189058
C3890669	HGNC:35112	NMTRQ-TTG13-1	100189535
C3890670	HGNC:35051	NMTRQ-TTG12-1	100189478
C3890671	HGNC:35076	NMTRQ-TTG11-1	100189501
C3890672	HGNC:35099	NMTRQ-TTG10-1	100189524
C3890673	HGNC:35022	NMTRQ-TTG9-1	100189451
C3890674	HGNC:35018	NMTRQ-TTG8-1	100189448
C3890675	HGNC:35015	NMTRQ-TTG7-1	100189445
C3890676	HGNC:35085	NMTRQ-TTG6-1	100189510
C3890677	HGNC:34965	NMTRQ-TTG5-1	100189397
C3890678	HGNC:35062	NMTRQ-TTG4-1	100189489
C3890679	HGNC:34778	NMTRQ-TTG3-1	100189215
C3890680	HGNC:35091	NMTRQ-TTG2-1	100189516
C3890681	HGNC:35048	NMTRQ-TTG1-1	100189475
C3890682	HGNC:35033	NMTRQ-CTG1-1	100189461
C3890683	HGNC:35035	NMTRP-TGG1-1	100189463
C3890684	HGNC:35027	NMTRL-TAA6-1	100189456
C3890685	HGNC:35038	NMTRL-TAA5-1	100189466
C3890686	HGNC:34945	NMTRL-TAA4-1	100189377
C3890687	HGNC:35095	NMTRL-TAA3-1	100189520
C3890688	HGNC:35097	NMTRL-TAA2-1	100189522
C3890689	HGNC:34892	NMTRL-TAA1-1	100189325
C3890690	HGNC:51599	NKILA	105416157
C3890691	HGNC:51293	NIPBL-AS1	646719
C3890692	HGNC:40401	NFIA-AS2	100996570
C3890693	HGNC:49075	NBAT1	729177
C3890694	HGNC:40402	NFIA-AS1	645030
C3890695	HGNC:51220	NEURL1-AS1	102724341
C3890696	HGNC:51227	ADNP-AS1	101927631
C3890697	HGNC:50604	ADGRL3-AS1	101927186
C3890698	HGNC:32921	ADGRF5P2	441416
C3890699	HGNC:32922	ADGRF5P1	389740
C3890700	HGNC:49543	ADGRA1-AS1	100128127
C3890701	HGNC:49661	ACTG1P24	441783
C3890702	HGNC:51503	ACTG1P23	442097
C3890703	HGNC:51502	ACTG1P22	100131953
C3890704	HGNC:51501	ACTG1P21	100131291
C3890705	HGNC:51500	ACTG1P20	644961
C3890706	HGNC:51499	ACTG1P19	644160
C3890707	HGNC:51498	ACTG1P18	100418924
C3890708	HGNC:51497	ACTG1P17	283693
C3890709	HGNC:51496	ACTG1P16	100418960
C3890710	HGNC:51495	ACTG1P15	100418951
C3890711	HGNC:51295	ACSM5P1	100421779
C3890780	HGNC:34700	TRQ-TTG2-1	100189138
C3890781	HGNC:34868	TRQ-CTG17-1	100189302
C3890782	HGNC:35078	TRQ-CTG16-1	100189503
C3890783	HGNC:34575	TRQ-CTG15-1	100189016
C3890784	HGNC:38574	TRQ-CTG14-1	100189523
C3890785	HGNC:35115	TRQ-CTG13-1	100189538
C3890786	HGNC:35023	TRQ-CTG11-1	100189452
C3890787	HGNC:34889	TRQ-CTG10-1	100189322
C3890788	HGNC:35108	TRQ-CTG9-1	100189531
C3890789	HGNC:34716	TRQ-CTG8-2	100189154
C3890790	HGNC:34780	TRQ-CTG8-1	100189217
C3890791	HGNC:34555	TRQ-CTG7-1	100188998
C3890792	HGNC:34777	TRQ-CTG6-1	100189214
C3890793	HGNC:34896	TRQ-CTG5-1	100189329
C3890794	HGNC:34824	TRQ-CTG4-2	100189261
C3890795	HGNC:34615	TRQ-CTG4-1	100189056
C3890796	HGNC:34702	TRQ-CTG3-2	100189140
C3890797	HGNC:34954	TRQ-CTG3-1	100189386
C3890798	HGNC:34831	TRQ-CTG2-1	100189268
C3890800	HGNC:34884	TRQ-CTG1-4	100189317
C3890801	HGNC:34683	TRQ-CTG1-3	100189121
C3890802	HGNC:34853	TRQ-CTG1-1	100189287
C3890803	HGNC:50758	TRPM2-AS	101928607
C3890804	HGNC:35090	TRP-TGG5-1	100189515
C3890805	HGNC:35056	TRP-TGG4-1	100189483
C3890806	HGNC:34956	TRP-TGG3-4	100189388
C3890807	HGNC:34903	TRP-TGG3-3	100189335
C3890808	HGNC:34648	TRP-TGG3-2	100189088
C3890809	HGNC:34734	TRP-CGG2-1	100189172
C3890810	HGNC:34787	TRP-TGG2-1	100189224
C3890811	HGNC:34852	TRP-TGG1-1	100189286
C3890812	HGNC:35026	TRP-GGG1-1	100189455
C3890813	HGNC:34686	TRP-CGG1-3	100189124
C3890814	HGNC:34774	TRP-CGG1-1	100189211
C3890815	HGNC:35049	TRP-AGG6-1	100189476
C3890816	HGNC:35055	TRP-AGG5-1	100189482
C3890817	HGNC:35107	TRP-AGG4-1	100189530
C3890818	HGNC:34929	TRP-AGG3-1	100189361
C3890819	HGNC:34862	TRP-AGG2-8	100189296
C3890820	HGNC:34698	TRP-AGG2-7	100189136
C3890823	HGNC:50826	NDUFV2-AS1	101927275
C3890824	HGNC:50481	NARSP2	100287895
C3890825	HGNC:51313	NAMPTP3	106480319
C3890826	HGNC:51314	NAMPTP2	100132712
C3890827	HGNC:50606	MZT1P2	101929581
C3890828	HGNC:50605	MZT1P1	106480302
C3890829	HGNC:51271	MZF1-AS1	100131691
C3890830	HGNC:50609	MYHAS	100128560
C3890831	HGNC:32684	MYCNUT	103752554
C3890832	HGNC:50612	MTRF1LP2	100130376
C3890833	HGNC:50611	MTRF1LP1	100132520
C3890834	HGNC:51300	MTCO1P5	106480318
C3890835	HGNC:50279	MT-LIPCAR	103504742
C3890836	HGNC:48724	MSC-AS1	100132891
C3890837	HGNC:51140	MRGPRF-AS1	101928200
C3890838	HGNC:50749	MREGP1	106480304
C3890839	HGNC:51372	MMP25-AS1	100507419
C3890840	HGNC:51122	MLECP1	106480317
C3890841	HGNC:50686	MKX-AS1	101929202
C3890842	HGNC:50841	MIR9500	103504730
C3890843	HGNC:50839	MIR8485	103504737
C3890844	HGNC:50836	MIR8069-2	103504736
C3890845	HGNC:50840	MIR6859-4	103504738
C3890846	HGNC:50830	MIR6724-4	103504733
C3890847	HGNC:50842	MIR6724-3	103504739
C3890848	HGNC:50832	MIR6724-2	103504727
C3890849	HGNC:50837	MIR6724-1	102465433
C3890850	HGNC:50844	MIR5701-3	103504741
C3890851	HGNC:50835	MIR3687-2	103504728
C3890852	HGNC:51526	AATBC	284837
C3890853	HGNC:27662	MIR663AHG	284801
C3890854	HGNC:35117	NMTRQ-TTG15-1	100189540
C3890855	HGNC:50794	AKIRIN1P1	100418731
C3890856	HGNC:50625	MFSD1P1	100313532
C3890857	HGNC:50453	NUTF2P4	128322
C3890858	HGNC:51488	PDZPH1P	105379197
C3890859	HGNC:51609	AMD1P4	100129761
C3890860	HGNC:40375	MKRN2OS	100129480
C3890861	HGNC:1586	CCND3P1	897
C3890862	HGNC:50627	CASC22	283854
C3890863	HGNC:51408	CARD8-AS1	100505812
C3890864	HGNC:51420	THSD4-AS1	101929196
C3890865	HGNC:51607	FXNP2	100418706
C3890866	HGNC:40978	FSIP2-AS1	107985781
C3890867	HGNC:51364	FRG2GP	106480321
C3890868	HGNC:51366	FRG2FP	100128827
C3890869	HGNC:50665	FOXC2-AS1	103752587
C3890870	HGNC:50744	LINC01431	100505683
C3890871	HGNC:50554	LINC01344	400799
C3890872	HGNC:51506	SPDYE10P	643862
C3890873	HGNC:18852	CYP2T1P	171523
C3890874	HGNC:38049	HINT1P2	100233146
C3890875	HGNC:51147	FBXO3-AS1	101928440
C3890876	HGNC:51134	IMMP1LP3	106481715
C3890877	HGNC:50804	DUX4L23	102723472
C3890878	HGNC:3082	DUX4L1	22947
C3890879	HGNC:51435	BOD1P1	100129468
C3890880	HGNC:51467	EIF5A2P1	100506058
C3890881	HGNC:51457	EEF1DP7	100422656
C3890882	HGNC:37996	FAM201CP	100132230
C3890883	HGNC:51188	C9orf41-AS1	101927380
C3890945	HGNC:34786	TRP-AGG2-2	100189223
C3890946	HGNC:34579	TRP-AGG1-1	100189020
C3890947	HGNC:35064	TRN-GTT23-1	100189490
C3890948	HGNC:35111	TRN-GTT22-1	100189534
C3890949	HGNC:38584	TRN-GTT21-1	100873961
C3890950	HGNC:34829	TRN-GTT20-1	100189266
C3890951	HGNC:34949	TRN-GTT19-1	100189381
C3890952	HGNC:50799	TRN-GTT18-1	103456509
C3890953	HGNC:34657	TRN-GTT17-1	100189096
C3890954	HGNC:34906	TRN-GTT16-5	100189338
C3890955	HGNC:34727	TRN-GTT16-4	100189165
C3890956	HGNC:34639	TRN-GTT16-3	100189079
C3890957	HGNC:34834	TRN-GTT16-2	100189271
C3890958	HGNC:34628	TRN-GTT16-1	100189069
C3890959	HGNC:34796	TRN-GTT15-1	100189233
C3890960	HGNC:34553	TRN-GTT14-1	100188996
C3890961	HGNC:34746	TRN-GTT13-1	100189183
C3890962	HGNC:34924	TRN-GTT12-1	100189356
C3890963	HGNC:34820	TRN-GTT11-2	100189257
C3890964	HGNC:34669	TRN-GTT11-1	100189108
C3890965	HGNC:35092	TRN-GTT10-1	100189517
C3890966	HGNC:34756	TRN-GTT9-2	100189193
C3890967	HGNC:34870	TRN-GTT9-1	100189304
C3890968	HGNC:34618	TRN-GTT8-1	100189059
C3890969	HGNC:34562	TRN-GTT7-1	100189005
C3890970	HGNC:33198	TRN-GTT6-1	791227
C3890971	HGNC:38582	TRN-GTT5-1	101822346
C3890972	HGNC:33197	TRN-GTT4-1	791226
C3890973	HGNC:34689	TRN-GTT3-2	100189127
C3890974	HGNC:34890	TRN-GTT3-1	100189323
C3890975	HGNC:34758	TRN-GTT2-6	100189195
C3890976	HGNC:34738	TRN-GTT2-5	100189176
C3890977	HGNC:34595	TRN-GTT2-4	100189036
C3890978	HGNC:34643	TRN-GTT2-3	100189083
C3890979	HGNC:34971	TRN-GTT2-2	100189402
C3890980	HGNC:34688	TRN-GTT1-1	100189126
C3890981	HGNC:50812	TRN-ATT1-2	103581030
C3890982	HGNC:34887	TRN-ATT1-1	100189320
C3890983	HGNC:34645	TRM-CAT7-1	100189085
C3890984	HGNC:34789	TRM-CAT6-1	100189226
C3890985	HGNC:34869	TRM-CAT5-1	100189303
C3890986	HGNC:34959	TRM-CAT4-3	100189391
C3890987	HGNC:34922	TRM-CAT4-2	100189354
C3890988	HGNC:51104	MIR3976HG	645355
C3890989	HGNC:50828	MIR3670-4	103504740
C3890990	HGNC:50829	MIR3670-3	103504726
C3890991	HGNC:50676	MIR3663HG	101927704
C3890992	HGNC:50843	MIR3648-2	103504731
C3890993	HGNC:50838	MIR3179-4	103504729
C3890994	HGNC:51555	MIR2052HG	441355
C3890995	HGNC:50833	MIR1273E	100526648
C3890996	HGNC:50831	MIR1244-4	103504734
C3890997	HGNC:50845	MIR941-5	103504732
C3890998	HGNC:51386	MIR762HG	101928736
C3890999	HGNC:27659	MIR646HG	284757
C3891000	HGNC:50834	MIR548BB	103504735
C3891001	HGNC:50537	MIR217HG	104355290
C3891002	HGNC:1274	MIR99AHG	388815
C3891003	HGNC:50748	MIOXP1	100419614
C3891004	HGNC:27669	MIF-AS1	284889
C3891005	HGNC:50731	MIATNB	102724827
C3891006	HGNC:51291	MHRT	104564225
C3891007	HGNC:49418	MGAT4EP	641515
C3891008	HGNC:51356	MGAT3-AS1	104502417
C3891009	HGNC:51243	MGAT2P2	100422589
C3891010	HGNC:51244	MGAT2P1	100422588
C3891011	HGNC:28101	MGAM2	93432
C3891012	HGNC:50672	MEOX2-AS1	101927524
C3891013	HGNC:51253	MEIKIN	728637
C3891014	HGNC:51230	MCM8-AS1	101929225
C3891015	HGNC:50488	MAN1A2P1	100129507
C3891016	HGNC:50747	LYARP1	100420968
C3891017	HGNC:51525	MAFTRR	102467146
C3891018	HGNC:50560	LYPLAL1-AS1	643723
C3891019	HGNC:50445	LYPLA2P2	388499
C3891020	HGNC:51199	LUNAR1	104564224
C3891021	HGNC:34301	LRRC74B	400891
C3891022	HGNC:23346	LRRC74A	145497
C3891023	HGNC:51151	LRRC6P1	100420589
C3891024	HGNC:51355	C8orf59P1	106481719
C3891025	HGNC:40342	LIMS1-AS1	106182118
C3891026	HGNC:50461	BAALC-AS1	100499183
C3891027	HGNC:51318	B3GNTL1P2	106480419
C3891028	HGNC:32346	PIK3CD-AS1	644997
